program_id,country_id,date,year
s5691,116.0,2016-12-05,2016
s5692,37.0,2016-12-04,2016
s5693,21.0,2016-12-03,2016
s5694,21.0,2016-12-02,2016
s5694,116.0,2016-12-02,2016
s5695,116.0,2016-12-02,2016
s5696,116.0,2016-12-01,2016
s5697,46.0,2016-12-01,2014
s5698,116.0,2016-12-01,2013
s5699,84.0,2016-12-01,2015
s5700,109.0,2016-12-01,2016
s5701,109.0,2016-12-01,2015
s5702,46.0,2016-12-01,2015
s5703,116.0,2016-12-01,2016
s5704,109.0,2016-12-01,2016
s5705,116.0,2016-12-01,1979
s5706,46.0,2016-12-01,2016
s5707,68.0,2016-11-25,2016
s5708,116.0,2016-11-25,2016
s5709,116.0,2016-11-25,2016
s5710,116.0,2016-11-22,2016
s5711,46.0,2016-11-22,2012
s5712,68.0,2016-11-21,2016
s5713,116.0,2016-11-19,2012
s5714,116.0,2016-11-18,2016
s5715,37.0,2016-11-18,2016
s5715,89.0,2016-11-18,2016
s5716,25.0,2016-11-18,2016
s5717,115.0,2016-11-17,2016
s5718,39.0,2016-11-15,2016
s5719,46.0,2016-11-15,2012
s5720,116.0,2016-11-11,2016
s5721,37.0,2016-11-10,2009
s5722,116.0,2016-11-10,2016
s5723,45.0,2016-11-09,2015
s5724,115.0,2016-11-09,2016
s5725,116.0,2016-11-04,2016
s5726,8.0,2016-11-04,2016
s5727,115.0,2016-11-01,2015
s5728,109.0,2016-11-01,2011
s5729,109.0,2016-11-01,2013
s5730,109.0,2016-11-01,2013
s5731,109.0,2016-11-01,2013
s5732,109.0,2016-11-01,2012
s5733,109.0,2016-11-01,2012
s5734,116.0,2016-11-01,2016
s5735,,2016-11-01,2016
s5736,103.0,2016-11-01,2015
s5737,21.0,2016-10-29,2016
s5738,21.0,2016-10-28,2016
s5738,116.0,2016-10-28,2016
s5739,115.0,2016-10-28,2016
s5739,39.0,2016-10-28,2016
s5739,21.0,2016-10-28,2016
s5740,37.0,2016-10-28,2016
s5741,37.0,2016-10-28,2016
s5741,13.0,2016-10-28,2016
s5742,21.0,2016-10-28,2016
s5743,37.0,2016-10-28,2016
s5744,103.0,2016-10-27,2016
s5745,116.0,2016-10-21,2016
s5746,116.0,2016-10-21,2016
s5747,37.0,2016-10-15,2016
s5748,54.0,2016-10-15,2012
s5749,54.0,2016-10-15,2008
s5750,54.0,2016-10-15,2010
s5751,37.0,2016-10-15,2015
s5752,54.0,2016-10-15,2006
s5753,115.0,2016-10-15,2015
s5753,37.0,2016-10-15,2015
s5754,54.0,2016-10-15,2008
s5755,116.0,2016-10-14,2016
s5756,116.0,2016-10-13,2016
s5757,116.0,2016-10-12,2016
s5758,116.0,2016-10-07,2016
s5759,116.0,2016-10-07,2016
s5760,116.0,2016-10-07,2016
s5761,50.0,2016-10-07,2016
s5761,100.0,2016-10-07,2016
s5762,116.0,2016-10-04,2016
s5763,109.0,2016-10-01,2015
s5764,109.0,2016-10-01,2015
s5765,76.0,2016-10-01,2016
s5766,16.0,2016-10-01,2015
s5767,109.0,2016-10-01,2014
s5768,46.0,2016-10-01,2010
s5769,109.0,2016-10-01,2014
s5770,116.0,2016-10-01,2012
s5770,91.0,2016-10-01,2012
s5771,23.0,2016-10-01,2016
s5771,116.0,2016-10-01,2016
s5771,37.0,2016-10-01,2016
s5772,109.0,2016-10-01,2015
s5773,103.0,2016-10-01,2015
s5774,116.0,2016-10-01,2016
s5774,21.0,2016-10-01,2016
s5775,116.0,2016-10-01,2015
s5776,,2016-10-01,2016
s5777,75.0,2016-10-01,2016
s5778,109.0,2016-10-01,2015
s5779,46.0,2016-10-01,2015
s5780,116.0,2016-10-01,2016
s5781,52.0,2016-10-01,2013
s5782,109.0,2016-10-01,2015
s5783,30.0,2016-09-30,2016
s5783,116.0,2016-09-30,2016
s5784,116.0,2016-09-23,2016
s5785,116.0,2016-09-23,2016
s5786,116.0,2016-09-23,2016
s5787,,2016-09-19,2016
s5788,,2016-09-19,2016
s5789,,2016-09-19,2016
s5790,,2016-09-19,2016
s5791,,2016-09-19,2016
s5792,,2016-09-19,2016
s5793,21.0,2016-09-16,2016
s5793,116.0,2016-09-16,2016
s5794,116.0,2016-09-16,2016
s5795,116.0,2016-09-16,2010
s5796,115.0,2016-09-16,2016
s5797,116.0,2016-09-15,2012
s5798,116.0,2016-09-13,2016
s5799,115.0,2016-09-09,2016
s5800,,2016-09-02,2016
s5801,116.0,2016-09-02,2016
s5802,115.0,2016-09-01,2015
s5803,115.0,2016-09-01,2008
s5804,116.0,2016-09-01,2011
s5805,115.0,2016-09-01,2016
s5806,109.0,2016-09-01,2010
s5807,115.0,2016-09-01,2015
s5808,54.0,2016-08-26,2016
s5809,116.0,2016-08-26,2016
s5810,116.0,2016-08-26,2016
s5811,116.0,2016-08-19,2016
s5812,116.0,2016-08-15,2001
s5813,115.0,2016-08-15,2015
s5814,116.0,2016-08-15,2015
s5815,115.0,2016-08-15,2010
s5816,116.0,2016-08-11,2005
s5817,116.0,2016-08-11,2009
s5818,116.0,2016-08-11,2012
s5819,116.0,2016-08-11,2014
s5820,116.0,2016-08-05,2016
s5821,116.0,2016-08-02,2011
s5822,115.0,2016-08-01,1994
s5823,115.0,2016-08-01,2005
s5824,115.0,2016-08-01,2008
s5825,116.0,2016-08-01,2008
s5826,25.0,2016-08-01,2016
s5827,115.0,2016-08-01,2008
s5828,116.0,2016-07-29,2016
s5829,116.0,2016-07-29,2016
s5830,116.0,2016-07-24,2016
s5830,37.0,2016-07-24,2016
s5831,116.0,2016-07-15,2016
s5832,116.0,2016-07-15,2016
s5833,21.0,2016-07-14,2015
s5834,46.0,2016-07-06,2016
s5834,115.0,2016-07-06,2016
s5835,54.0,2016-07-04,2016
s5836,116.0,2016-07-01,2016
s5837,116.0,2016-07-01,2016
s5838,46.0,2016-07-01,2015
s5839,,2016-06-24,2016
s5840,68.0,2016-06-24,2016
s5841,116.0,2016-06-24,2016
s5842,24.0,2016-06-18,2015
s5842,43.0,2016-06-18,2015
s5843,116.0,2016-06-03,2016
s5844,54.0,2016-06-02,2016
s5845,7.0,2016-06-01,2016
s5846,7.0,2016-06-01,2016
s5847,116.0,2016-05-27,2016
s5848,116.0,2016-05-06,2016
s5849,21.0,2016-04-29,2016
s5849,115.0,2016-04-29,2016
s5849,116.0,2016-04-29,2016
s5850,116.0,2016-04-29,2016
s5851,116.0,2016-04-22,2016
s5852,13.0,2016-04-15,2016
s5852,37.0,2016-04-15,2016
s5852,75.0,2016-04-15,2016
s5853,116.0,2016-04-08,2016
s5854,54.0,2016-04-01,2015
s5854,116.0,2016-04-01,2015
s5855,116.0,2016-04-01,2007
s5856,21.0,2016-04-01,2012
s5857,54.0,2016-04-01,2016
s5858,116.0,2016-03-25,2016
s5859,21.0,2016-03-18,2015
s5860,115.0,2016-03-18,2016
s5861,115.0,2016-03-18,2016
s5862,116.0,2016-03-18,2016
s5863,116.0,2016-03-11,2016
s5864,54.0,2016-03-01,2014
s5865,24.0,2016-02-26,2016
s5865,116.0,2016-02-26,2016
s5866,116.0,2016-02-24,2015
s5867,116.0,2016-02-19,2016
s5868,116.0,2016-02-05,2016
s5869,116.0,2016-02-05,2016
s5870,116.0,2016-02-05,2016
s5871,,2016-02-01,2012
s5872,116.0,2016-01-23,2016
s5873,68.0,2016-01-22,2016
s5874,43.0,2016-01-15,2008
s5874,24.0,2016-01-15,2008
s5875,43.0,2016-01-15,2010
s5875,24.0,2016-01-15,2010
s5876,116.0,2016-01-08,2016
s5877,116.0,2015-12-26,2015
s5878,37.0,2015-12-25,2014
s5879,116.0,2015-12-18,2015
s5880,116.0,2015-12-11,2015
s5881,21.0,2015-12-09,2015
s5882,116.0,2015-12-04,2015
s5883,54.0,2015-12-01,2015
s5884,116.0,2015-11-18,2015
s5885,116.0,2015-11-13,2015
s5886,116.0,2015-11-13,2015
s5887,116.0,2015-10-27,2015
s5888,116.0,2015-10-25,2015
s5889,116.0,2015-10-23,2015
s5890,116.0,2015-10-22,2015
s5891,116.0,2015-10-16,2015
s5892,116.0,2015-10-16,2015
s5893,116.0,2015-10-16,2015
s5894,115.0,2015-10-09,2015
s5894,113.0,2015-10-09,2015
s5894,116.0,2015-10-09,2015
s5895,116.0,2015-10-02,2015
s5896,,2015-10-01,2014
s5897,116.0,2015-09-18,2015
s5898,116.0,2015-09-15,2014
s5899,116.0,2015-09-08,2015
s5900,116.0,2015-08-14,2015
s5901,116.0,2015-07-31,2015
s5902,116.0,2015-07-17,2015
s5903,39.0,2015-07-15,2015
s5903,7.0,2015-07-15,2015
s5903,37.0,2015-07-15,2015
s5903,24.0,2015-07-15,2015
s5904,116.0,2015-07-14,2014
s5905,116.0,2015-07-10,2015
s5906,116.0,2015-06-29,2015
s5907,116.0,2015-06-26,2015
s5908,116.0,2015-06-23,2015
s5909,115.0,2015-06-15,1992
s5910,68.0,2015-06-01,2014
s5911,116.0,2015-05-29,2015
s5912,116.0,2015-05-22,2015
s5913,116.0,2015-05-22,2015
s5914,116.0,2015-04-17,2015
s5915,37.0,2015-03-15,2011
s5916,116.0,2015-03-06,2015
s5917,116.0,2015-03-06,2015
s5918,116.0,2015-02-27,2015
s5919,116.0,2015-02-13,2015
s5920,,2015-01-23,2015
s5921,116.0,2014-12-19,2014
s5922,116.0,2014-12-05,2014
s5923,79.0,2014-11-21,2014
s5923,116.0,2014-11-21,2014
s5924,21.0,2014-11-19,1998
s5925,116.0,2014-11-14,2014
s5926,115.0,2014-11-07,2014
s5926,,2014-11-07,2014
s5927,116.0,2014-10-24,2014
s5928,116.0,2014-10-21,2014
s5929,116.0,2014-10-10,2014
s5930,116.0,2014-09-26,2014
s5931,116.0,2014-08-15,2014
s5931,14.0,2014-08-15,2014
s5931,33.0,2014-08-15,2014
s5932,116.0,2014-07-11,2014
s5933,116.0,2014-04-15,2013
s5934,116.0,2014-02-01,2013
s5934,44.0,2014-02-01,2013
s5934,50.0,2014-02-01,2013
s5934,21.0,2014-02-01,2013
s5935,116.0,2014-01-24,2014
s5936,115.0,2014-01-17,2013
s5936,34.0,2014-01-17,2013
s5936,116.0,2014-01-17,2013
s5937,116.0,2013-12-29,2013
s5938,116.0,2013-12-12,2013
s5939,116.0,2013-11-01,2013
s5940,116.0,2013-09-01,2007
s5940,115.0,2013-09-01,2007
s5941,116.0,2013-08-02,2013
s5942,116.0,2012-02-21,2011
s5943,116.0,2011-10-01,1988
s5944,116.0,2011-10-01,1986
s5945,116.0,2011-10-01,1986
s5946,116.0,2011-10-01,1990
s5947,116.0,2011-10-01,1988
s5948,116.0,2011-10-01,1987
s5949,116.0,2011-10-01,1989
s5950,116.0,2011-10-01,1988
s5951,116.0,2011-10-01,1991
s5952,116.0,2011-10-01,1990
s5953,116.0,2011-10-01,1991
s5954,116.0,2011-09-27,2000
s5954,37.0,2011-09-27,2000
s5954,115.0,2011-09-27,2000
s5955,103.0,2011-05-17,2010
s5955,68.0,2011-05-17,2010
s5955,37.0,2011-05-17,2010
s5956,116.0,2009-11-18,2009
s5957,30.0,2009-05-05,2007
s5958,116.0,2008-01-01,2006
s5959,116.0,2017-11-16,2009
s5960,116.0,2020-01-01,2008
s5961,116.0,2019-11-01,1997
s5962,46.0,2019-04-01,2019
s5963,46.0,2017-12-15,2008
s5964,78.0,2019-09-01,2014
s5965,,2019-03-20,2018
s5966,79.0,2018-10-10,2018
s5966,45.0,2018-10-10,2018
s5966,116.0,2018-10-10,2018
s5967,46.0,2019-03-29,2019
s5968,115.0,2018-05-16,2017
s5969,46.0,2018-09-15,2018
s5970,46.0,2018-09-15,2017
s5971,46.0,2018-09-15,2017
s5972,116.0,2016-06-30,2015
s5973,21.0,2020-02-05,2020
s5974,21.0,2019-04-10,2018
s5975,,2019-03-30,2016
s5976,45.0,2018-03-27,2017
s5977,111.0,2017-03-10,2010
s5978,116.0,2018-02-01,2005
s5979,111.0,2017-01-17,2013
s5980,116.0,2017-07-01,2014
s5981,116.0,2017-07-07,2017
s5982,116.0,2019-06-01,2008
s5982,100.0,2019-06-01,2008
s5983,103.0,2018-07-06,2018
s5984,116.0,2018-03-20,2016
s5985,115.0,2019-11-01,2017
s5986,116.0,2019-03-14,2017
s5987,101.0,2017-05-22,2014
s5988,116.0,2016-08-13,2015
s5989,116.0,2019-01-13,2014
s5990,,2017-01-26,2017
s5991,43.0,2019-04-03,2010
s5991,24.0,2019-04-03,2010
s5991,96.0,2019-04-03,2010
s5992,116.0,2018-10-27,2018
s5993,116.0,2019-11-01,2006
s5993,39.0,2019-11-01,2006
s5994,116.0,2021-01-01,2009
s5995,116.0,2020-08-23,2019
s5996,116.0,2019-07-26,2018
s5997,116.0,2018-09-22,2013
s5998,101.0,2017-04-28,2015
s5999,115.0,2018-12-20,2018
s6000,116.0,2019-06-28,2016
s6001,116.0,2019-04-16,2013
s6002,46.0,2018-12-01,2018
s6003,116.0,2018-03-01,2016
s6004,100.0,2018-04-07,2017
s6004,24.0,2018-04-07,2017
s6004,116.0,2018-04-07,2017
s6005,5.0,2018-05-01,2018
s6006,115.0,2018-05-01,2017
s6007,116.0,2020-09-30,2000
s6008,,2019-12-31,2003
s6009,116.0,2017-08-28,2015
s6010,47.0,2019-01-05,2016
s6011,21.0,2019-06-15,2018
s6012,34.0,2019-04-18,2016
s6013,116.0,2021-01-01,2011
s6014,30.0,2019-10-01,1989
s6014,37.0,2019-10-01,1989
s6014,86.0,2019-10-01,1989
s6015,116.0,2018-02-01,2017
s6016,116.0,2016-05-05,2015
s6017,,2019-01-05,2017
s6018,116.0,2017-03-16,2014
s6019,116.0,2020-12-01,2004
s6020,116.0,2019-06-01,2011
s6021,47.0,2018-09-28,2012
s6022,76.0,2018-02-08,2017
s6022,115.0,2018-02-08,2017
s6023,46.0,2017-11-01,2014
s6024,116.0,2019-09-01,2017
s6025,46.0,2019-07-30,2019
s6026,80.0,2019-05-15,2018
s6027,116.0,2017-03-01,2016
s6028,116.0,2020-02-14,2017
s6028,24.0,2020-02-14,2017
s6029,46.0,2018-04-01,2016
s6030,116.0,2018-01-15,2016
s6031,116.0,2020-07-01,1977
s6031,115.0,2020-07-01,1977
s6032,115.0,2020-11-01,1971
s6032,116.0,2020-11-01,1971
s6033,116.0,2018-04-01,1993
s6034,75.0,2016-10-16,2015
s6034,30.0,2016-10-16,2015
s6034,100.0,2016-10-16,2015
s6035,21.0,2019-12-15,2016
s6035,116.0,2019-12-15,2016
s6036,46.0,2017-11-15,2016
s6037,116.0,2018-07-15,2012
s6038,109.0,2017-01-01,2013
s6039,116.0,2017-12-25,2017
s6040,116.0,2020-02-21,2013
s6041,116.0,2019-09-17,2019
s6042,116.0,2019-11-04,2011
s6043,116.0,2017-05-01,2016
s6044,116.0,2018-08-27,2018
s6045,101.0,2019-03-12,2010
s6046,,2019-04-25,2012
s6047,114.0,2018-07-22,2014
s6047,116.0,2018-07-22,2014
s6048,116.0,2017-04-28,2014
s6049,16.0,2018-06-12,2017
s6050,116.0,2019-12-01,1998
s6051,75.0,2016-09-01,2015
s6052,115.0,2017-04-15,2015
s6053,116.0,2019-06-06,2013
s6054,116.0,2020-08-28,2011
s6055,21.0,2013-11-01,2011
s6056,46.0,2017-10-15,2016
s6057,48.0,2019-03-16,2011
s6057,37.0,2019-03-16,2011
s6058,116.0,2018-01-16,2009
s6058,115.0,2018-01-16,2009
s6058,37.0,2018-01-16,2009
s6059,116.0,2017-08-01,2015
s6060,51.0,2019-10-25,2015
s6060,116.0,2019-10-25,2015
s6061,116.0,2020-12-01,1996
s6062,116.0,2020-07-01,2012
s6063,116.0,2020-07-01,2002
s6064,46.0,2018-11-01,2008
s6065,116.0,2018-02-19,2017
s6066,116.0,2018-09-25,2018
s6067,115.0,,2013
s6068,116.0,2017-12-15,2015
s6069,21.0,2020-10-01,2019
s6070,116.0,2019-03-20,2018
s6071,111.0,2018-04-04,2011
s6072,46.0,2018-05-15,2017
s6073,46.0,2018-01-01,2013
s6074,46.0,2019-12-31,2011
s6075,46.0,2017-10-22,2010
s6076,46.0,2018-01-01,2010
s6077,46.0,2017-05-01,2015
s6078,34.0,2019-04-19,2012
s6079,46.0,2018-05-01,2016
s6080,101.0,2017-08-04,2017
s6081,116.0,2016-02-18,2012
s6082,115.0,2019-02-01,2002
s6082,116.0,2019-02-01,2002
s6082,37.0,2019-02-01,2002
s6082,39.0,2019-02-01,2002
s6083,5.0,2016-08-25,2015
s6084,68.0,2017-06-03,2016
s6085,21.0,2019-04-01,2015
s6086,116.0,2019-01-01,2007
s6086,115.0,2019-01-01,2007
s6087,116.0,2020-06-01,2012
s6088,111.0,2018-09-29,2010
s6088,116.0,2018-09-29,2010
s6089,21.0,2020-08-01,2018
s6090,116.0,2018-09-30,2018
s6091,37.0,2020-06-12,2014
s6092,7.0,2019-11-20,2013
s6092,37.0,2019-11-20,2013
s6093,46.0,2019-12-31,2017
s6094,21.0,2018-08-15,2018
s6094,116.0,2018-08-15,2018
s6095,115.0,2016-04-28,2013
s6096,116.0,2019-05-27,2012
s6097,116.0,2018-12-30,2018
s6098,116.0,2020-08-13,2008
s6099,116.0,2018-03-07,2012
s6099,23.0,2018-03-07,2012
s6100,115.0,2019-01-31,2018
s6101,115.0,2019-07-12,2017
s6102,,2017-08-14,2010
s6103,46.0,2017-04-15,2015
s6104,46.0,2019-12-31,2006
s6105,116.0,2018-03-01,2012
s6106,115.0,2019-07-12,2014
s6107,46.0,2017-10-15,2015
s6108,46.0,2018-03-01,2004
s6109,34.0,2019-08-05,2017
s6110,116.0,2017-07-01,2016
s6110,17.0,2017-07-01,2016
s6111,103.0,2018-08-18,2018
s6112,116.0,2019-07-01,1974
s6113,116.0,2018-01-09,2017
s6114,116.0,2018-03-06,2018
s6115,106.0,2017-08-10,2016
s6115,116.0,2017-08-10,2016
s6116,116.0,2019-03-18,2018
s6117,50.0,2020-06-01,1989
s6117,115.0,2020-06-01,1989
s6117,116.0,2020-06-01,1989
s6118,103.0,2019-07-30,2019
s6118,52.0,2019-07-30,2019
s6119,116.0,2017-08-01,2016
s6120,116.0,2019-02-02,2018
s6121,116.0,2018-07-03,2006
s6122,115.0,2019-05-15,2018
s6123,115.0,2019-02-15,2016
s6123,37.0,2019-02-15,2016
s6123,39.0,2019-02-15,2016
s6124,116.0,2019-10-01,2001
s6124,39.0,2019-10-01,2001
s6124,21.0,2019-10-01,2001
s6125,116.0,2019-10-01,2013
s6126,116.0,2020-01-01,2014
s6126,46.0,2020-01-01,2014
s6127,115.0,2020-05-25,2014
s6128,116.0,2018-01-01,2017
s6129,116.0,2020-03-03,2019
s6130,115.0,2017-06-20,2015
s6131,46.0,2019-12-31,1977
s6132,34.0,2019-04-26,2011
s6133,116.0,2019-09-15,2014
s6134,116.0,2017-06-23,2016
s6135,116.0,2020-01-31,2017
s6136,116.0,2020-01-01,1999
s6137,116.0,2018-12-16,2017
s6138,116.0,2017-05-30,2017
s6139,116.0,2017-04-19,2017
s6140,116.0,2019-05-02,2018
s6141,116.0,2019-05-01,2018
s6142,21.0,2019-07-30,2019
s6143,21.0,2019-10-23,2014
s6143,63.0,2019-10-23,2014
s6144,116.0,2019-11-01,1998
s6145,115.0,2019-04-27,2016
s6145,116.0,2019-04-27,2016
s6146,116.0,2019-04-01,2018
s6147,116.0,2016-04-05,2015
s6148,116.0,2019-09-01,2000
s6148,21.0,2019-09-01,2000
s6149,116.0,2019-09-13,2019
s6150,115.0,2018-07-26,2015
s6151,46.0,2017-01-01,2013
s6152,116.0,2018-04-01,1986
s6153,116.0,2018-04-01,1991
s6154,116.0,2018-04-01,1999
s6155,116.0,2018-04-01,2000
s6156,34.0,2019-04-26,2012
s6157,109.0,2017-01-01,2012
s6158,116.0,2019-03-01,2018
s6159,34.0,2019-06-20,2014
s6160,46.0,2017-08-01,2017
s6161,103.0,2019-02-15,2017
s6162,116.0,2019-09-17,2018
s6163,116.0,2018-12-30,2015
s6164,116.0,2020-09-05,2001
s6165,116.0,2019-11-01,2003
s6166,46.0,2017-03-14,2015
s6166,39.0,2017-03-14,2015
s6167,46.0,2018-12-15,2018
s6168,46.0,2018-05-01,2018
s6169,46.0,2017-10-15,2013
s6170,116.0,2017-08-01,2016
s6171,16.0,2017-03-21,2016
s6171,75.0,2017-03-21,2016
s6171,116.0,2017-03-21,2016
s6171,25.0,2017-03-21,2016
s6171,8.0,2017-03-21,2016
s6171,39.0,2017-03-21,2016
s6172,116.0,2019-01-29,2018
s6173,34.0,2019-05-09,2017
s6174,,2019-06-18,2018
s6175,116.0,,2018
s6176,116.0,2019-04-14,2018
s6177,46.0,2019-12-31,2007
s6178,54.0,2018-12-23,2012
s6179,116.0,2019-11-01,2017
s6180,116.0,2016-08-01,2016
s6181,116.0,2019-03-09,2011
s6181,21.0,2019-03-09,2011
s6182,37.0,2017-10-01,2015
s6182,21.0,2017-10-01,2015
s6182,13.0,2017-10-01,2015
s6183,116.0,2017-02-15,2015
s6184,34.0,2019-08-01,2018
s6185,47.0,2018-09-15,2011
s6186,116.0,2019-04-01,2011
s6187,115.0,2020-01-01,2011
s6187,116.0,2020-01-01,2011
s6188,116.0,2018-09-16,2014
s6189,116.0,2020-01-01,1997
s6190,116.0,2019-10-25,2019
s6191,101.0,2018-02-15,2016
s6192,116.0,2016-12-14,2016
s6193,21.0,2018-12-27,2018
s6194,116.0,2018-09-05,2012
s6194,21.0,2018-09-05,2012
s6195,21.0,2017-12-01,2016
s6195,37.0,2017-12-01,2016
s6196,115.0,2016-05-15,2014
s6197,23.0,2018-08-19,2016
s6198,115.0,2019-01-19,1994
s6199,7.0,2017-08-01,2016
s6200,17.0,2017-09-08,2014
s6200,116.0,2017-09-08,2014
s6200,103.0,2017-09-08,2014
s6200,21.0,2017-09-08,2014
s6201,116.0,2018-12-25,2018
s6202,106.0,2018-12-28,2017
s6202,75.0,2018-12-28,2017
s6203,46.0,2019-04-12,2016
s6204,46.0,2018-06-07,2013
s6205,111.0,2018-04-30,2005
s6206,37.0,2019-01-01,2006
s6206,116.0,2019-01-01,2006
s6206,68.0,2019-01-01,2006
s6207,46.0,2018-03-01,2016
s6208,16.0,2017-01-05,2016
s6209,21.0,2017-03-30,2014
s6210,116.0,2019-04-05,2019
s6211,7.0,2018-12-25,2015
s6211,115.0,2018-12-25,2015
s6211,114.0,2018-12-25,2015
s6211,21.0,2018-12-25,2015
s6212,116.0,2019-10-01,1995
s6213,116.0,2019-10-01,2003
s6214,115.0,2018-12-15,2014
s6215,96.0,2018-03-11,2017
s6215,116.0,2018-03-11,2017
s6216,116.0,2017-08-21,2016
s6216,21.0,2017-08-21,2016
s6217,46.0,2017-04-01,2013
s6218,46.0,2018-01-01,2006
s6219,116.0,2020-03-26,2019
s6220,23.0,2017-04-01,2016
s6221,116.0,2018-04-01,1995
s6222,116.0,2018-04-01,2001
s6223,116.0,2018-04-01,2004
s6224,80.0,2018-03-01,2017
s6225,111.0,2017-03-10,2015
s6226,116.0,2019-04-12,2017
s6227,116.0,2016-04-15,2015
s6228,110.0,2018-07-25,2010
s6229,,2018-06-04,2016
s6230,110.0,2018-09-14,2002
s6231,110.0,2018-09-05,2009
s6232,103.0,2018-09-01,2015
s6233,46.0,2019-12-31,2009
s6234,7.0,2017-08-15,2017
s6234,6.0,2017-08-15,2017
s6234,54.0,2017-08-15,2017
s6234,55.0,2017-08-15,2017
s6234,68.0,2017-08-15,2017
s6234,69.0,2017-08-15,2017
s6234,76.0,2017-08-15,2017
s6234,85.0,2017-08-15,2017
s6234,100.0,2017-08-15,2017
s6234,106.0,2017-08-15,2017
s6234,116.0,2017-08-15,2017
s6234,117.0,2017-08-15,2017
s6235,116.0,2017-10-01,2013
s6236,116.0,2017-10-01,2010
s6237,116.0,2017-10-01,2015
s6238,116.0,2017-10-01,2015
s6239,116.0,2017-10-01,2016
s6240,116.0,2017-10-01,2010
s6241,116.0,2017-10-01,2011
s6241,21.0,2017-10-01,2011
s6242,116.0,2017-10-01,2016
s6242,21.0,2017-10-01,2016
s6243,116.0,2017-10-01,2012
s6244,116.0,2017-10-01,2017
s6245,116.0,2018-07-26,2015
s6246,23.0,2018-08-19,2013
s6247,46.0,2018-04-01,1995
s6248,116.0,2018-11-01,1998
s6249,116.0,2020-10-01,1992
s6249,37.0,2020-10-01,1992
s6250,52.0,2017-12-31,2016
s6251,116.0,2018-02-20,2017
s6252,116.0,2019-05-09,2018
s6253,116.0,2015-12-31,2015
s6254,115.0,2016-08-01,2016
s6255,46.0,2019-12-31,1972
s6256,46.0,2019-12-31,1982
s6257,116.0,2017-02-28,2015
s6257,7.0,2017-02-28,2015
s6258,116.0,2019-11-20,2016
s6259,91.0,2018-08-29,2018
s6260,39.0,2017-03-01,2013
s6261,115.0,2018-08-01,1997
s6261,116.0,2018-08-01,1997
s6262,116.0,2017-03-01,2013
s6263,21.0,2019-02-01,2010
s6264,101.0,2017-05-22,2015
s6265,21.0,2016-09-19,2016
s6266,,2019-04-23,2016
s6267,116.0,2019-11-20,1996
s6268,116.0,2019-11-20,1992
s6269,47.0,2018-12-08,2008
s6270,34.0,2019-04-18,2016
s6271,115.0,2019-01-12,2007
s6271,50.0,2019-01-12,2007
s6272,116.0,2019-03-05,2008
s6273,116.0,2018-02-01,2016
s6274,54.0,2017-08-25,2015
s6274,116.0,2017-08-25,2015
s6275,116.0,2018-04-05,2017
s6276,,2018-09-14,2015
s6277,111.0,2017-05-19,2010
s6278,46.0,2017-11-01,2016
s6279,115.0,2016-08-15,2015
s6280,116.0,2017-07-01,2016
s6281,21.0,2017-08-01,2016
s6282,116.0,2018-09-30,2016
s6283,116.0,2019-06-08,2019
s6284,116.0,2018-03-06,2004
s6285,116.0,2018-10-03,1978
s6286,111.0,2017-03-10,2012
s6287,39.0,2019-06-08,2019
s6288,,2019-06-06,2014
s6289,116.0,2017-06-01,2017
s6290,46.0,2019-07-21,2005
s6291,34.0,2019-06-20,2010
s6292,54.0,2017-12-15,2009
s6293,116.0,2017-04-01,2013
s6293,46.0,2017-04-01,2013
s6294,46.0,2018-08-10,2018
s6294,48.0,2018-08-10,2018
s6295,46.0,2018-04-01,2013
s6296,46.0,2017-04-15,2015
s6297,46.0,2019-12-31,2006
s6298,,2019-05-10,2018
s6299,46.0,2017-10-22,2007
s6300,46.0,2019-12-31,2003
s6301,46.0,2017-12-01,2017
s6302,116.0,2016-01-01,1997
s6302,37.0,2016-01-01,1997
s6302,54.0,2016-01-01,1997
s6303,116.0,2018-02-28,2017
s6304,116.0,2020-10-01,1999
s6305,115.0,2019-07-26,2017
s6306,116.0,2020-01-15,2002
s6306,39.0,2020-01-15,2002
s6307,116.0,2019-06-18,2018
s6308,30.0,2018-04-01,2017
s6309,116.0,2017-04-18,2017
s6310,115.0,2019-01-26,2002
s6311,116.0,2017-11-10,2010
s6312,115.0,2019-02-01,2000
s6312,37.0,2019-02-01,2000
s6313,116.0,2019-02-28,2018
s6314,46.0,2018-03-15,2017
s6315,46.0,2018-08-15,2015
s6316,21.0,2018-06-28,2018
s6317,116.0,2018-03-11,2017
s6318,120.0,2017-09-02,2016
s6319,21.0,2016-05-26,2016
s6320,103.0,2019-03-29,2018
s6321,46.0,2020-07-05,2012
s6322,116.0,2019-07-12,2019
s6323,116.0,2019-01-01,2001
s6323,115.0,2019-01-01,2001
s6324,111.0,2018-10-12,2014
s6325,103.0,2016-06-01,2015
s6326,116.0,2018-09-04,2018
s6327,116.0,2017-08-09,2017
s6328,116.0,2019-11-20,2007
s6329,5.0,2017-07-01,2017
s6329,103.0,2017-07-01,2017
s6330,116.0,2020-05-01,2013
s6331,116.0,2017-12-15,2015
s6332,116.0,2020-08-30,2018
s6333,116.0,2020-04-11,2016
s6334,7.0,2017-02-08,2015
s6334,116.0,2017-02-08,2015
s6335,37.0,2018-01-24,2017
